id,key,value,type
3207073044,shower,no,regular
3207073044,tents,yes,regular
3207073044,toilets,no,regular
3207073044,tourism,camp_site,regular
3207073076,backcountry,yes,regular
3207073076,camp_site,basic,regular
3207073076,caravans,no,regular
3207073076,shower,no,regular
3207073076,tents,yes,regular
3207073076,toilets,no,regular
3207073076,tourism,camp_site,regular
3293487273,highway,turning_circle,regular
3329669702,highway,turning_circle,regular
3348697208,highway,turning_circle,regular
3348697220,highway,turning_circle,regular
3348697231,highway,turning_circle,regular
3348697246,highway,turning_circle,regular
3348702904,highway,turning_circle,regular
3348702942,highway,turning_circle,regular
3348702967,highway,turning_circle,regular
3348702970,highway,turning_circle,regular
3348704800,highway,turning_circle,regular
3348704808,highway,turning_circle,regular
3348707635,highway,turning_circle,regular
3348707645,highway,turning_circle,regular
3348707662,highway,turning_circle,regular
3348707666,highway,turning_circle,regular
3348707673,highway,turning_circle,regular
3348707675,highway,turning_circle,regular
3348720618,highway,turning_circle,regular
3348720633,highway,turning_circle,regular
3348720638,highway,turning_circle,regular
3348720651,highway,turning_circle,regular
3348721812,highway,turning_circle,regular
3348721813,highway,turning_circle,regular
3348986915,highway,turning_circle,regular
3354989365,highway,turning_circle,regular
3448106169,highway,turning_circle,regular
3564264110,highway,turning_circle,regular
3572900937,highway,turning_circle,regular
3572900985,highway,turning_circle,regular
3572900992,highway,turning_circle,regular
3572901001,highway,turning_circle,regular
3572901008,highway,turning_circle,regular
3583863307,highway,turning_circle,regular
3633101574,amenity,restaurant,regular
3633101574,cuisine,pizza,regular
3633101574,name,Firehouse Pizzaria,regular
3633101575,amenity,fast_food,regular
3633101575,cuisine,burger,regular
3633101575,name,Burgers Express,regular
3633101576,name,Econo Lodge Inn and Suites,regular
3633101576,tourism,motel,regular
3633101577,amenity,restaurant,regular
3633101577,cuisine,american,regular
3633101577,name,Beehive Grill,regular
3633101578,amenity,restaurant,regular
3633101578,cuisine,american,regular
3633101578,name,Chuck-a-Rama,regular
3633101579,amenity,restaurant,regular
3633101579,cuisine,pizza,regular
3633101579,name,Factory Pizzaria,regular
3633101580,name,Best Western Baugh,regular
3633101580,tourism,hotel,regular
3633101581,name,JoAnn Fabric and Craft,regular
3633101581,shop,fabric,regular
3633101582,brand,Great Harvest Bread Company,regular
3633101582,wikidata,Q5599297,brand
3633101582,wikipedia,en:Great Harvest Bread Company,brand
3633101582,name,Great Harvest Bread Company,regular
3633101582,shop,bakery,regular
3633101583,name,Best Western Plus Weston Inn,regular
3633101583,tourism,hotel,regular
3633101584,name,Days Inn and Suites Logan,regular
3633101584,tourism,hotel,regular
3633101585,amenity,fast_food,regular
3633101585,brand,Subway,regular
3633101585,wikidata,Q244457,brand
3633101585,wikipedia,en:Subway (restaurant),brand
3633101585,cuisine,sandwich,regular
3633101585,name,Subway,regular
3634596772,amenity,fast_food,regular
3634596772,brand,Jimmy John's,regular
3634596772,wikidata,Q1689380,brand
3634596772,wikipedia,en:Jimmy John's,brand
3634596772,cuisine,sandwich,regular
3634596772,name,Jimmy John's,regular
3634596772,official_name,Jimmy John's Gourmet Sandwiches,regular
3634596772,takeaway,yes,regular
3634596773,amenity,restaurant,regular
3634596773,cuisine,chinese,regular
3634596773,name,Wok on Wheels,regular
3634596774,amenity,restaurant,regular
3634596774,brand,Dickey's Barbecue Pit,regular
3634596774,wikidata,Q19880747,brand
3634596774,wikipedia,en:Dickey's Barbecue Pit,brand
3634596774,cuisine,barbecue,regular
3634596774,name,Dickey's Barbecue Pit,regular
3634596775,state,UT,addr
3634596775,amenity,restaurant,regular
3634596775,brand,Buffalo Wild Wings,regular
3634596775,wikidata,Q509255,brand
3634596775,wikipedia,en:Buffalo Wild Wings,brand
3634596775,cuisine,wings,regular
3634596775,name,Buffalo Wild Wings,regular
3634596776,amenity,restaurant,regular
3634596776,brand,Noodles & Company,regular
3634596776,wikidata,Q7049673,brand
3634596776,wikipedia,en:Noodles & Company,brand
3634596776,cuisine,pasta,regular
3634596776,name,Noodles & Company,regular
3634596777,brand,Seagull Book,regular
3634596777,wikidata,Q7440458,brand
3634596777,wikipedia,en:Seagull Book,brand
3634596777,name,Seagull Book,regular
3634596777,shop,books,regular
3634596778,brand,TJ Maxx,regular
3634596778,wikidata,Q10860683,brand
3634596778,wikipedia,en:TJ Maxx,brand
3634596778,name,TJ Maxx,regular
3634596778,shop,department_store,regular
3634596779,name,Al's Sporting Goods,regular
3634596779,shop,sports,regular
3634596780,amenity,restaurant,regular
3634596780,cuisine,mexican,regular
3634596780,name,El Torro Viejo Mexican Restaurant,regular
3634596781,amenity,fast_food,regular
3634596781,brand,Five Guys,regular
3634596781,wikidata,Q1131810,brand
3634596781,wikipedia,en:Five Guys,brand
3634596781,cuisine,burger,regular
3634596781,name,Five Guys,regular
3634596781,official_name,Five Guys Burgers and Fries,regular
3634596781,takeaway,yes,regular
3634596782,amenity,fast_food,regular
3634596782,brand,Firehouse Subs,regular
3634596782,wikidata,Q5451873,brand
3634596782,wikipedia,en:Firehouse Subs,brand
3634596782,cuisine,sandwich,regular
3634596782,name,Firehouse Subs,regular
3634596782,takeaway,yes,regular
3634596783,amenity,fast_food,regular
3634596783,brand,Dunkin' Donuts,regular
3634596783,wikidata,Q847743,brand
3634596783,wikipedia,en:Dunkin' Donuts,brand
3634596783,cuisine,donut;coffee_shop,regular
3634596783,name,Dunkin' Donuts,regular
3634596783,takeaway,yes,regular
3634596784,amenity,restaurant,regular
3634596784,cuisine,sushi,regular
3634596784,name,Takara Sushi,regular
3634596785,amenity,restaurant,regular
3634596785,cuisine,mexican,regular
3634596785,name,El Sol Mexican,regular
3634596786,brand,Discount Tire,regular
3634596786,wikidata,Q5281735,brand
3634596786,wikipedia,en:Discount Tire,brand
3634596786,name,Discount Tire,regular
3634596786,shop,tyres,regular
3634596787,amenity,restaurant,regular
3634596787,name,Romo's Mediterranian Grill,regular
3634596788,amenity,fast_food,regular
3634596788,brand,Papa Murphy's,regular
3634596788,wikidata,Q7132349,brand
3634596788,wikipedia,en:Papa Murphy's,brand
3634596788,cuisine,pizza,regular
3634596788,name,Papa Murphy's,regular
3634596790,city,Logan,addr
3634596790,country,US,addr
3634596790,housenumber,660,addr
3634596790,postcode,84321,addr
3634596790,state,UT,addr
3634596790,street,South Main Street,addr
3634596790,amenity,restaurant,regular
3634596790,cuisine,asian,regular
3634596790,name,HuHot Mongolian Grill,regular
3634596790,website,https://www.huhot.com/location/logan-ut/,regular
3634596791,city,Logan,addr
3634596791,country,US,addr
3634596791,housenumber,630,addr
3634596791,postcode,84321,addr
3634596791,state,UT,addr
3634596791,street,South Main Street,addr
3634596791,amenity,fast_food,regular
3634596791,cuisine,donut,regular
3634596791,name,Johnny O's Spudnuts,regular
3634596792,amenity,restaurant,regular
3634596792,cuisine,brazilian,regular
3634596792,name,Gaucho Grill,regular
3634671418,city,Logan,addr
3634671418,housenumber,970,addr
3634671418,postcode,84321,addr
3634671418,state,UT,addr
3634671418,street,South Hwy 89/91,addr
3634671418,amenity,restaurant,regular
3634671418,cuisine,hawaiian,regular
3634671418,name,Rumbi Island Grill,regular
3634671418,smoking,no,regular
3634671424,amenity,restaurant,regular
3634671424,cuisine,sushi,regular
3634671424,name,Sushi Ya,regular
3634671425,amenity,restaurant,regular
3634671425,cuisine,sandwich,regular
3634671425,name,Old Grist Mill South,regular
3634671426,amenity,restaurant,regular
3634671426,cuisine,pizza,regular
3634671426,name,Domino's Pizza,regular
3634671427,brand,Planet Fitness,regular
3634671427,wikidata,Q7201095,brand
3634671427,wikipedia,en:Planet Fitness,brand
3634671427,leisure,fitness_centre,regular
3634671427,name,Planet Fitness,regular
3634671428,amenity,fast_food,regular
3634671428,brand,McDonald's,regular
3634671428,wikidata,Q38076,brand
3634671428,wikipedia,en:McDonald's,brand
3634671428,cuisine,burger,regular
3634671428,name,McDonald's,regular
3634671428,takeaway,yes,regular
3634671429,amenity,fast_food,regular
3634671429,cuisine,burger,regular
3634671429,name,Artic Circle,regular
3634671430,name,La Quinta Inn and Suites,regular
3634671430,tourism,hotel,regular
3634671431,amenity,restaurant,regular
3634671431,cuisine,chinese,regular
3634671431,name,Royal Express,regular
3634671432,amenity,restaurant,regular
3634671432,cuisine,pizza,regular
3634671432,name,Pizza Factory,regular
3634676522,amenity,fast_food,regular
3634676522,cuisine,burger,regular
3634676522,drive_through,yes,regular
3634676522,name,Carl's Jr.,regular
3634676523,state,UT,addr
3634676523,amenity,fast_food,regular
3634676523,brand,Arby's,regular
3634676523,wikidata,Q630866,brand
3634676523,cuisine,sandwich,regular
3634676523,name,Arby's,regular
3634676524,amenity,fast_food,regular
3634676524,brand,Taco Time,regular
3634676524,wikidata,Q7673969,brand
3634676524,wikipedia,en:Taco Time,brand
3634676524,cuisine,mexican,regular
3634676524,name,Taco Time,regular
3634676525,name,Old Grist Mill Bread,regular
3634676525,shop,bakery,regular
3634676526,amenity,restaurant,regular
3634676526,cuisine,pizza,regular
3634676526,name,Fox's Pizza Den,regular
3634676527,name,Rita's Bakery,regular
3634676527,shop,bakery,regular
3663047006,natural,tree,regular
3663047007,natural,tree,regular
3673047035,railway,signal,regular
3673047035,source,bing,regular
3674814453,railway,level_crossing,regular
3674814453,source,bing,regular
3674814914,railway,level_crossing,regular
3674814914,source,bing,regular
3674814998,railway,level_crossing,regular
3674814998,source,bing,regular
3677431547,railway,level_crossing,regular
3677431547,source,bing,regular
3677431559,railway,level_crossing,regular
3677431559,source,bing,regular
3677431560,railway,level_crossing,regular
3677431560,source,bing,regular
3677431589,railway,level_crossing,regular
3677431589,source,bing,regular
3677431599,railway,level_crossing,regular
3677431599,source,bing,regular
3677431618,railway,level_crossing,regular
3677431618,source,bing,regular
3677432125,railway,level_crossing,regular
3677432125,source,bing,regular
3677432126,railway,level_crossing,regular
3677432126,source,bing,regular
3677432160,railway,level_crossing,regular
3677432160,source,bing,regular
3677432210,power,pole,regular
3677432210,source,bing,regular
3677432212,power,pole,regular
3677432212,source,bing,regular
3677432215,power,pole,regular
3677432215,source,bing,regular
3677432218,power,pole,regular
3677432218,source,bing,regular
3677432221,power,pole,regular
3677432221,source,bing,regular
3677432222,railway,signal,regular
3677432222,source,bing,regular
3677432225,power,pole,regular
3677432225,source,bing,regular
3677432227,power,pole,regular
3677432227,source,bing,regular
3677432229,power,pole,regular
3677432229,source,bing,regular
3677432230,power,pole,regular
3677432230,source,bing,regular
3677432231,power,pole,regular
3677432231,source,bing,regular
3677432232,power,pole,regular
3677432232,source,bing,regular
3677432235,power,pole,regular
3677432235,source,bing,regular
3677432236,power,pole,regular
3677432236,source,bing,regular
3677432238,power,pole,regular
3677432238,source,bing,regular
3677432240,power,pole,regular
3677432240,source,bing,regular
3677432241,power,pole,regular
3677432241,source,bing,regular
3677432244,power,pole,regular
3677432244,source,bing,regular
3677432245,power,pole,regular
3677432245,source,bing,regular
3677432246,power,pole,regular
3677432246,source,bing,regular
3677432249,railway,level_crossing,regular
3677432249,source,bing,regular
3677432250,power,pole,regular
3677432250,source,bing,regular
3677432251,power,pole,regular
3677432251,source,bing,regular
3677432254,highway,stop,regular
3677432254,source,bing,regular
3677432255,power,pole,regular
3677432255,source,bing,regular
3677432256,highway,stop,regular
3677432256,source,bing,regular
3677432257,power,pole,regular
3677432257,source,bing,regular
3677432259,power,pole,regular
3677432259,source,bing,regular
3677432260,power,pole,regular
3677432260,source,bing,regular
3677432262,power,pole,regular
3677432262,source,bing,regular
3677432264,power,pole,regular
3677432264,source,bing,regular
3677432266,power,pole,regular
3677432266,source,bing,regular
3677432278,power,pole,regular
3677432278,source,bing,regular
3677432299,power,pole,regular
3677432299,source,bing,regular
3677432308,power,pole,regular
3677432308,source,bing,regular
3677432310,power,pole,regular
3677432310,source,bing,regular
3677432313,power,pole,regular
3677432313,source,bing,regular
3677432315,power,pole,regular
3677432315,source,bing,regular
3677432316,power,pole,regular
3677432316,source,bing,regular
3677432319,power,pole,regular
3677432319,source,bing,regular
3677432321,power,pole,regular
3677432321,source,bing,regular
3677432324,power,pole,regular
3677432324,source,bing,regular
3677432327,power,pole,regular
3677432327,source,bing,regular
3677432329,power,pole,regular
3677432329,source,bing,regular
3677432330,power,pole,regular
3677432330,source,bing,regular
3677432333,power,pole,regular
3677432333,source,bing,regular
3677432334,power,pole,regular
3677432334,source,bing,regular
3677432336,power,pole,regular
3677432336,source,bing,regular
3677432338,power,pole,regular
3677432338,source,bing,regular
3677432340,power,pole,regular
3677432340,source,bing,regular
3677432341,power,pole,regular
3677432341,source,bing,regular
3677432343,power,pole,regular
3677432343,source,bing,regular
3677432345,power,pole,regular
3677432345,source,bing,regular
3677432347,power,pole,regular
3677432347,source,bing,regular
3677432349,power,pole,regular
3677432349,source,bing,regular
3677432351,power,pole,regular
3677432351,source,bing,regular
3677432353,power,pole,regular
3677432353,source,bing,regular
3677432354,power,pole,regular
3677432354,source,bing,regular
3677432357,power,pole,regular
3677432357,source,bing,regular
3677432358,power,pole,regular
3677432358,source,bing,regular
3677432360,power,pole,regular
3677432360,source,bing,regular
3677432362,power,pole,regular
3677432362,source,bing,regular
3677432364,power,pole,regular
3677432364,source,bing,regular
3677432365,power,pole,regular
3677432365,source,bing,regular
3677432368,power,pole,regular
3677432368,source,bing,regular
3677432370,power,pole,regular
3677432370,source,bing,regular
3677432371,power,pole,regular
3677432371,source,bing,regular
3677432374,power,pole,regular
3677432374,source,bing,regular
3677432375,power,pole,regular
3677432375,source,bing,regular
3677432378,power,pole,regular
3677432378,source,bing,regular
3677432380,power,pole,regular
3677432380,source,bing,regular
3677432382,power,pole,regular
3677432382,source,bing,regular
3677432384,power,pole,regular
3677432384,source,bing,regular
3677432386,power,pole,regular
3677432386,source,bing,regular
3677432388,power,pole,regular
3677432388,source,bing,regular
3677432390,power,pole,regular
3677432390,source,bing,regular
3677432392,railway,level_crossing,regular
3677432393,power,pole,regular
3677432393,source,bing,regular
3677432394,power,pole,regular
3677432394,source,bing,regular
3677432396,power,pole,regular
3677432396,source,bing,regular
3677432397,power,pole,regular
3677432397,source,bing,regular
3677432401,power,pole,regular
3677432401,source,bing,regular
3677432405,power,pole,regular
3677432405,source,bing,regular
3677432408,railway,signal,regular
3677432408,source,bing,regular
3677432409,power,pole,regular
3677432409,source,bing,regular
3677432412,power,pole,regular
3677432412,source,bing,regular
3677432415,power,pole,regular
3677432415,source,bing,regular
3677432416,power,pole,regular
3677432416,source,bing,regular
3677432419,power,pole,regular
3677432419,source,bing,regular
3677432420,power,pole,regular
3677432420,source,bing,regular
3677432422,power,pole,regular
3677432422,source,bing,regular
3677432425,power,pole,regular
3677432425,source,bing,regular
3677432429,railway,level_crossing,regular
3677432429,source,bing,regular
3677432432,power,pole,regular
3677432432,source,bing,regular
3677432436,power,pole,regular
3677432436,source,bing,regular
3677432440,power,pole,regular
3677432440,source,bing,regular
3677432443,power,pole,regular
3677432443,source,bing,regular
3677432446,power,pole,regular
3677432446,source,bing,regular
3677432447,power,pole,regular
3677432447,source,bing,regular
3677432449,power,pole,regular
3677432449,source,bing,regular
3677432450,power,pole,regular
3677432450,source,bing,regular
3677432452,power,pole,regular
3677432452,source,bing,regular
3677432454,power,pole,regular
3677432454,source,bing,regular
3677432455,power,pole,regular
3677432455,source,bing,regular
3677432457,power,pole,regular
3677432457,source,bing,regular
3677432459,power,pole,regular
3677432459,source,bing,regular
3677432461,power,pole,regular
3677432461,source,bing,regular
3677432463,power,pole,regular
3677432463,source,bing,regular
3677432466,power,pole,regular
3677432466,source,bing,regular
3677432467,power,pole,regular
3677432467,source,bing,regular
3677432469,power,pole,regular
3677432469,source,bing,regular
3677432472,power,pole,regular
3677432472,source,bing,regular
3677432473,power,pole,regular
3677432473,source,bing,regular
3677432476,power,pole,regular
3677432476,source,bing,regular
3677432478,power,pole,regular
3677432478,source,bing,regular
3677432480,power,pole,regular
3677432480,source,bing,regular
3677432482,power,pole,regular
3677432482,source,bing,regular
3677432484,power,pole,regular
3677432484,source,bing,regular
3677432486,power,pole,regular
3677432486,source,bing,regular
3677432488,power,pole,regular
3677432488,source,bing,regular
3677432490,power,pole,regular
3677432490,source,bing,regular
3677432492,power,pole,regular
3677432492,source,bing,regular
3677432493,power,pole,regular
3677432493,source,bing,regular
3677432494,power,pole,regular
3677432494,source,bing,regular
3677432496,power,pole,regular
3677432496,source,bing,regular
3677432499,power,pole,regular
3677432499,source,bing,regular
3677432501,power,pole,regular
3677432501,source,bing,regular
3677432504,power,pole,regular
3677432504,source,bing,regular
3677432509,power,pole,regular
3677432509,source,bing,regular
3677432512,power,pole,regular
3677432512,source,bing,regular
3677432515,power,pole,regular
3677432515,source,bing,regular
3677432517,power,pole,regular
3677432517,source,bing,regular
3677432520,power,pole,regular
3677432520,source,bing,regular
3677432523,power,pole,regular
3677432523,source,bing,regular
3677432526,power,pole,regular
3677432526,source,bing,regular
3677432528,power,pole,regular
3677432528,source,bing,regular
3677432531,power,pole,regular
3677432531,source,bing,regular
3677432533,power,pole,regular
3677432533,source,bing,regular
3677432535,power,pole,regular
3677432535,source,bing,regular
3677432538,power,pole,regular
3677432538,source,bing,regular
3677432539,power,pole,regular
3677432539,source,bing,regular
3677432548,power,pole,regular
3677432548,source,bing,regular
3677432551,power,pole,regular
3677432551,source,bing,regular
3677432553,power,pole,regular
3677432553,source,bing,regular
3677432555,power,pole,regular
3677432555,source,bing,regular
3677432558,power,pole,regular
3677432558,source,bing,regular
3677432561,power,pole,regular
3677432561,source,bing,regular
3677432562,railway,signal,regular
3677432562,source,bing,regular
3677432563,power,pole,regular
3677432563,source,bing,regular
3677432566,power,pole,regular
3677432566,source,bing,regular
3677432568,power,pole,regular
3677432568,source,bing,regular
3677432570,power,pole,regular
3677432570,source,bing,regular
3677432572,power,pole,regular
3677432572,source,bing,regular
3677432574,power,pole,regular
3677432574,source,bing,regular
3677432577,power,pole,regular
3677432577,source,bing,regular
3677432580,power,pole,regular
3677432580,source,bing,regular
3677432582,power,pole,regular
3677432582,source,bing,regular
3677432584,power,pole,regular
3677432584,source,bing,regular
3677432587,power,pole,regular
3677432587,source,bing,regular
3677432589,power,pole,regular
3677432589,source,bing,regular
3677432591,power,pole,regular
3677432591,source,bing,regular
3677432593,power,pole,regular
3677432593,source,bing,regular
3677432595,power,pole,regular
3677432595,source,bing,regular
3677432598,power,pole,regular
3677432598,source,bing,regular
3677432601,power,pole,regular
3677432601,source,bing,regular
3677432603,power,pole,regular
3677432603,source,bing,regular
3677432605,power,pole,regular
3677432605,source,bing,regular
3677432607,power,pole,regular
3677432607,source,bing,regular
3677432609,power,pole,regular
3677432609,source,bing,regular
3677432610,power,pole,regular
3677432610,source,bing,regular
3677432612,power,pole,regular
3677432612,source,bing,regular
3677432614,power,pole,regular
3677432614,source,bing,regular
3677432615,power,pole,regular
3677432615,source,bing,regular
3677432617,power,pole,regular
3677432617,source,bing,regular
3677432618,power,pole,regular
3677432618,source,bing,regular
3677432619,power,pole,regular
3677432619,source,bing,regular
3677432622,power,pole,regular
3677432622,source,bing,regular
3677432623,power,pole,regular
3677432623,source,bing,regular
3677432626,power,pole,regular
3677432626,source,bing,regular
3677432627,power,pole,regular
3677432627,source,bing,regular
3677432629,power,pole,regular
3677432629,source,bing,regular
3677432631,power,pole,regular
3677432631,source,bing,regular
3677432633,power,pole,regular
3677432633,source,bing,regular
3677432635,power,pole,regular
3677432635,source,bing,regular
3677432637,power,pole,regular
3677432637,source,bing,regular
3677432638,power,pole,regular
3677432638,source,bing,regular
3677432641,power,pole,regular
3677432641,source,bing,regular
3677432642,power,pole,regular
3677432642,source,bing,regular
3677432645,power,pole,regular
3677432645,source,bing,regular
3677432646,power,pole,regular
3677432646,source,bing,regular
3677432649,power,pole,regular
3677432649,source,bing,regular
3677432651,power,pole,regular
3677432651,source,bing,regular
3677432652,power,pole,regular
3677432652,source,bing,regular
3677432655,power,pole,regular
3677432655,source,bing,regular
3677432657,power,pole,regular
3677432657,source,bing,regular
3677432659,power,pole,regular
3677432659,source,bing,regular
3677432660,power,pole,regular
3677432660,source,bing,regular
3677432662,power,pole,regular
3677432662,source,bing,regular
3677432664,power,pole,regular
3677432664,source,bing,regular
3677432666,power,pole,regular
3677432666,source,bing,regular
3677432669,power,pole,regular
3677432669,source,bing,regular
3677432670,power,pole,regular
3677432670,source,bing,regular
3677432672,railway,level_crossing,regular
3677432672,source,bing,regular
3677432676,power,pole,regular
3677432676,source,bing,regular
3677432679,power,pole,regular
3677432679,source,bing,regular
3677432680,power,pole,regular
3677432680,source,bing,regular
3677432682,power,pole,regular
3677432682,source,bing,regular
3677432684,power,pole,regular
3677432684,source,bing,regular
3677432686,power,pole,regular
3677432686,source,bing,regular
3677432690,power,pole,regular
3677432690,source,bing,regular
3677432691,power,pole,regular
3677432691,source,bing,regular
3677432693,power,pole,regular
3677432693,source,bing,regular
3677432696,power,pole,regular
3677432696,source,bing,regular
3677432697,power,pole,regular
3677432697,source,bing,regular
3677432700,power,pole,regular
3677432700,source,bing,regular
3677432707,railway,signal,regular
3677432707,source,bing,regular
3677432708,railway,signal,regular
3677432708,source,bing,regular
3677432711,power,pole,regular
3677432711,source,bing,regular
3677432717,power,pole,regular
3677432717,source,bing,regular
3677432724,power,pole,regular
3677432724,source,bing,regular
3677432727,power,pole,regular
3677432727,source,bing,regular
3677432731,railway,level_crossing,regular
3677432732,railway,level_crossing,regular
3677432736,power,pole,regular
3677432736,source,bing,regular
3677432741,power,pole,regular
3677432741,source,bing,regular
3677432745,power,pole,regular
3677432745,source,bing,regular
3677432748,power,pole,regular
3677432748,source,bing,regular
3677432751,power,pole,regular
3677432751,source,bing,regular
3677432753,power,pole,regular
3677432753,source,bing,regular
3677432755,power,pole,regular
3677432755,source,bing,regular
3677432758,power,pole,regular
3677432758,source,bing,regular
3677432760,power,pole,regular
3677432760,source,bing,regular
3677432763,power,pole,regular
3677432763,source,bing,regular
3677432765,power,pole,regular
3677432765,source,bing,regular
3677432768,power,pole,regular
3677432768,source,bing,regular
3677432770,power,pole,regular
3677432770,source,bing,regular
3677432773,power,pole,regular
3677432773,source,bing,regular
3677432776,power,pole,regular
3677432776,source,bing,regular
3677432780,power,pole,regular
3677432780,source,bing,regular
3677432783,power,pole,regular
3677432783,source,bing,regular
3677432787,power,pole,regular
3677432787,source,bing,regular
3677432790,power,pole,regular
3677432790,source,bing,regular
3677432793,power,pole,regular
3677432793,source,bing,regular
3677432796,power,pole,regular
3677432796,source,bing,regular
3677432802,power,pole,regular
3677432802,source,bing,regular
3677432805,power,pole,regular
3677432805,source,bing,regular
3677432808,railway,level_crossing,regular
3677432813,power,pole,regular
3677432813,source,bing,regular
3677432816,railway,switch,regular
3677432816,maxspeed:diverging,bing,railway
3677432816,switch,default,railway
3677432816,turnout_side,left,railway
3677432820,power,pole,regular
3677432820,source,bing,regular
3677432822,railway,switch,regular
3677432822,switch,default,railway
3677432822,turnout_side,right,railway
3677432822,source,bing,regular
3677432831,power,pole,regular
3677432831,source,bing,regular
3677432834,railway,switch,regular
3677432834,switch,default,railway
3677432834,turnout_side,right,railway
3677432834,source,bing,regular
3677432845,power,pole,regular
3677432845,source,bing,regular
3677432850,power,pole,regular
3677432850,source,bing,regular
3677432855,power,pole,regular
3677432855,source,bing,regular
3677432861,power,pole,regular
3677432861,source,bing,regular
3677432865,power,pole,regular
3677432865,source,bing,regular
3677432870,power,pole,regular
3677432870,source,bing,regular
3677432874,power,pole,regular
3677432874,source,bing,regular
3677432881,power,pole,regular
3677432881,source,bing,regular
3677432882,railway,switch,regular
3677432882,switch,default,railway
3677432882,turnout_side,left,railway
3677432882,source,bing,regular
3677432884,railway,switch,regular
3677432884,switch,default,railway
3677432884,turnout_side,right,railway
3677432884,source,bing,regular
3677432885,power,pole,regular
3677432885,source,bing,regular
3677432892,power,pole,regular
3677432892,source,bing,regular
3677432900,power,pole,regular
3677432900,source,bing,regular
3677432907,power,pole,regular
3677432907,source,bing,regular
3677432908,power,pole,regular
3677432908,source,bing,regular
3677432909,power,pole,regular
3677432909,source,bing,regular
3677432911,power,pole,regular
3677432911,source,bing,regular
3677432917,power,pole,regular
3677432917,source,bing,regular
3677432919,power,pole,regular
3677432919,source,bing,regular
3677432920,power,pole,regular
3677432920,source,bing,regular
3677432922,power,pole,regular
3677432922,source,bing,regular
3677432923,power,pole,regular
3677432923,source,bing,regular
3677432925,power,pole,regular
3677432925,source,bing,regular
3677432926,power,pole,regular
3677432926,source,bing,regular
3677432927,power,pole,regular
3677432927,source,bing,regular
3677432930,power,pole,regular
3677432930,source,bing,regular
3677432933,railway,signal,regular
3677432933,source,bing,regular
3677432935,power,pole,regular
3677432935,source,bing,regular
3677432936,power,pole,regular
3677432936,source,bing,regular
3677432937,power,pole,regular
3677432937,source,bing,regular
3677432938,power,pole,regular
3677432938,source,bing,regular
3677432940,power,pole,regular
3677432940,source,bing,regular
3677432944,power,pole,regular
3677432944,source,bing,regular
3677432952,power,pole,regular
3677432952,source,bing,regular
3677432953,power,pole,regular
3677432953,source,bing,regular
3677432954,power,pole,regular
3677432954,source,bing,regular
3677432956,power,pole,regular
3677432956,source,bing,regular
3677432959,power,pole,regular
3677432959,source,bing,regular
3677432962,power,pole,regular
3677432962,source,bing,regular
3677432963,power,pole,regular
3677432963,source,bing,regular
3677432966,power,pole,regular
3677432966,source,bing,regular
3677432967,power,pole,regular
3677432967,source,bing,regular
3677432968,railway,switch,regular
3677432968,switch,default,railway
3677432968,turnout_side,right,railway
3677432968,source,bing,regular
3677432979,power,pole,regular
3677432979,source,bing,regular
3677432987,power,pole,regular
3677432987,source,bing,regular
3677432990,power,pole,regular
3677432990,source,bing,regular
3677432995,power,pole,regular
3677432995,source,bing,regular
3677432996,power,pole,regular
3677432996,source,bing,regular
3677433007,power,pole,regular
3677433007,source,bing,regular
3677433011,power,pole,regular
3677433011,source,bing,regular
3677433016,power,tower,regular
3677433016,source,bing,regular
3677433018,power,pole,regular
3677433018,source,bing,regular
3677433019,power,pole,regular
3677433019,source,bing,regular
3677433025,power,pole,regular
3677433025,source,bing,regular
3677433027,power,pole,regular
3677433027,source,bing,regular
3677433028,railway,switch,regular
3677433028,switch,default,railway
3677433028,turnout_side,right,railway
3677433028,source,bing,regular
3677433030,power,pole,regular
3677433030,source,bing,regular
3677433033,power,pole,regular
3677433033,source,bing,regular
3677433034,power,pole,regular
3677433034,source,bing,regular
3677433035,power,tower,regular
3677433035,source,bing,regular
3677433042,power,pole,regular
3677433042,source,bing,regular
3677433043,power,pole,regular
3677433043,source,bing,regular
3677433046,power,pole,regular
3677433046,source,bing,regular
3677433047,power,pole,regular
3677433047,source,bing,regular
3677433052,power,pole,regular
3677433052,source,bing,regular
3677433054,railway,signal,regular
3677433054,source,bing,regular
3677433055,power,pole,regular
3677433055,source,bing,regular
3677433056,power,pole,regular
3677433056,source,bing,regular
3677433059,power,pole,regular
3677433059,source,bing,regular
3677433064,power,pole,regular
3677433064,source,bing,regular
3677433069,power,pole,regular
3677433069,source,bing,regular
3677433072,power,pole,regular
3677433072,source,bing,regular
3677433073,power,pole,regular
3677433073,source,bing,regular
3677433076,power,pole,regular
3677433076,source,bing,regular
3677433079,power,pole,regular
3677433079,source,bing,regular
3677433081,power,pole,regular
3677433081,source,bing,regular
3677433082,power,pole,regular
3677433082,source,bing,regular
3677433090,power,pole,regular
3677433090,source,bing,regular
3677433094,power,pole,regular
3677433094,source,bing,regular
3677433101,power,pole,regular
3677433101,source,bing,regular
3677433112,power,pole,regular
3677433112,source,bing,regular
3677433113,power,pole,regular
3677433113,source,bing,regular
3677433118,power,pole,regular
3677433118,source,bing,regular
3677433119,power,pole,regular
3677433119,source,bing,regular
3677433121,railway,level_crossing,regular
3677433122,railway,level_crossing,regular
3677433123,power,pole,regular
